"timesheet_id","employee_id","date","checkin","checkout"
56392178,129001,2020-09-09,"13:55:17","20:56:16"
56392179,129001,2020-09-10,"13:50:53","21:01:42"
56392181,129001,2020-09-11,"07:52:27","15:16:43"
56392182,129001,2020-09-12,"13:52:35","21:00:04"
56392185,129001,2020-09-14,"07:50:14","15:12:55"
56392187,129001,2020-09-15,"07:46:13","15:18:39"
56392188,129001,2020-09-16,"13:50:40","21:00:04"
56392189,129001,2020-09-17,"13:49:42","20:59:58"
56392190,129001,2020-09-18,"07:46:27","15:26:10"
56392191,129001,2020-09-19,"07:56:10","15:00:54"
56392192,129001,2020-09-20,"12:57:54","21:00:00"
56392193,129001,2020-09-21,"12:46:40","21:00:00"
56392195,129001,2020-09-23,"12:48:00","21:00:00"
56392196,129001,2020-09-24,"07:51:45","15:16:49"
56392197,129001,2020-09-25,"07:47:49","15:04:36"
56392198,129001,2020-09-26,"12:51:34","21:00:00"
56392199,129001,2020-09-27,"12:52:13","21:00:00"
56392200,129001,2020-09-28,"07:48:17","15:15:41"
56392202,129001,2020-09-30,"12:52:11","21:00:00"
56392203,173891,2020-09-02,"07:51:33","16:33:05"
56392204,173891,2020-09-03,"07:48:32","15:11:45"
56392206,173891,2020-09-05,"14:55:39","22:09:45"
56392207,173891,2020-09-06,"07:50:07","15:09:55"
56392208,173891,2020-09-07,"07:58:33","15:10:48"
56392209,173891,2020-09-08,"07:50:18","15:16:07"
56392210,173891,2020-09-09,"14:59:10","22:04:38"
56392211,173891,2020-09-10,"07:44:09","15:15:42"
56392213,173891,2020-09-12,"15:00:21","22:03:27"
56392214,173891,2020-09-13,"07:43:48","16:15:03"
56392215,173891,2020-09-14,"14:54:36","22:00:54"
56392216,173891,2020-09-15,"15:03:49","22:00:42"
56392217,173891,2020-09-16,"07:47:54","15:08:21"
56392218,173891,2020-09-17,"07:58:57","15:53:38"
56392219,173891,2020-09-18,"07:59:55","15:10:35"
56392221,173891,2020-09-20,"14:55:42","22:12:30"
56392222,173891,2020-09-21,"14:49:53","22:03:21"
56392223,173891,2020-09-22,"07:57:11","15:04:51"
56392224,173891,2020-09-23,"07:48:26","15:13:23"
56392225,173891,2020-09-24,"07:49:23","15:35:06"
56392227,173891,2020-09-26,"14:49:32","22:00:56"
56392228,173891,2020-09-27,"07:57:06","15:10:23"
56392229,173891,2020-09-28,"14:57:47","22:01:13"
56392230,173891,2020-09-29,"07:57:44","15:29:39"
56392231,173891,2020-09-30,"07:54:40","15:33:53"
56430515,39,2020-09-02,"13:14:45","21:07:05"
56430516,39,2020-09-03,"13:38:02","21:02:14"
56430517,39,2020-09-04,"13:24:58","21:02:20"
56430519,39,2020-09-06,"09:47:55","21:04:42"
56430520,39,2020-09-07,"09:40:41","17:17:33"
56430521,39,2020-09-08,"07:29:16","15:41:21"
56430522,39,2020-09-09,"07:21:28","15:05:45"
56430523,39,2020-09-10,"07:32:25","15:06:21"
56430524,39,2020-09-11,"07:27:57","15:03:56"
56430525,39,2020-09-12,"07:23:37","15:14:03"
56430527,39,2020-09-14,"13:28:41","21:11:20"
56430528,39,2020-09-15,"13:28:26","21:04:16"
56430529,39,2020-09-16,"09:47:44","17:09:19"
56430532,39,2020-09-19,"13:18:05","21:02:54"
56430535,39,2020-09-22,"09:35:36","17:05:46"
56430544,15729,2020-09-02,"08:46:28","13:46:55"
56430545,15729,2020-09-03,"08:46:23","18:06:55"
56430546,15729,2020-09-04,"08:37:21","18:19:14"
56430549,15729,2020-09-07,"08:42:37","17:48:59"
56430550,15729,2020-09-08,"08:39:47","17:47:21"
56430551,15729,2020-09-09,"09:30:13","18:31:48"
56430552,15729,2020-09-10,"08:36:16","18:04:08"
56430553,15729,2020-09-11,"08:42:07","17:51:10"
56430556,15729,2020-09-14,"08:40:27","17:47:29"
56430557,15729,2020-09-15,"08:34:49","17:51:25"
56430558,15729,2020-09-16,"08:44:03","18:00:20"
56430559,15729,2020-09-17,"08:37:54","17:50:43"
56430560,15729,2020-09-18,"08:39:34","18:03:44"
56430563,15729,2020-09-21,"08:43:59","18:06:04"
56430564,15729,2020-09-22,"08:42:32","18:01:10"
56430565,15729,2020-09-23,"08:47:51","17:50:45"
56430566,15729,2020-09-24,"08:50:48","18:00:58"
56430567,15729,2020-09-25,"08:50:28","18:20:08"
56430570,15729,2020-09-28,"08:52:31","18:07:37"
56430571,15729,2020-09-29,"08:40:10","17:57:57"
56430572,15729,2020-09-30,"08:44:07","17:58:19"
56430573,54,2020-09-02,"07:53:16","15:31:10"
56430574,54,2020-09-03,"07:41:56","15:29:32"
56430575,54,2020-09-04,"07:46:26","15:33:02"
56430576,54,2020-09-05,"07:44:39","21:30:55"
56430578,54,2020-09-07,"07:33:02","15:12:33"
56430579,54,2020-09-08,"13:33:05","21:32:20"
56430580,54,2020-09-09,"13:21:00","21:54:01"
56430581,54,2020-09-10,"10:00:00","17:00:00"
56430582,54,2020-09-11,"09:30:54","17:08:28"
56430583,54,2020-09-12,"13:32:19","21:25:57"
56430587,54,2020-09-16,"13:28:11","21:11:07"
56430588,54,2020-09-17,"13:33:32","21:01:56"
56430589,54,2020-09-18,"13:29:01","21:47:42"
56430591,54,2020-09-20,"09:44:54","21:16:41"
56430592,54,2020-09-21,"07:49:32","15:30:49"
56430593,54,2020-09-22,"07:52:05","15:33:57"
56430594,54,2020-09-23,"08:01:54","15:08:09"
56430595,54,2020-09-24,"08:04:35","15:30:39"
56430596,54,2020-09-25,"07:36:31","15:37:11"
56430597,54,2020-09-26,"09:53:23","21:00:00"
56430599,54,2020-09-28,"07:52:51","15:54:41"
56430600,54,2020-09-29,"07:53:06","15:43:04"
56430601,54,2020-09-30,"07:53:27","16:04:53"
56430602,15731,2020-09-02,"12:08:22","21:00:58"
56430603,15731,2020-09-03,"12:31:07","21:00:44"
56430604,15731,2020-09-04,"12:32:49","21:01:13"
56430606,15731,2020-09-06,"08:52:22","21:04:54"
56430607,15731,2020-09-07,"05:51:52","15:00:13"
56430608,15731,2020-09-08,"06:22:40","15:04:28"
56430609,15731,2020-09-09,"06:22:40","15:00:21"
56430610,15731,2020-09-10,"06:21:02","15:00:11"
56430611,15731,2020-09-11,"06:25:51","15:00:26"
56430612,15731,2020-09-12,"06:24:26","15:07:26"
56430614,15731,2020-09-13,"07:01:03","21:00:35"
56430615,15731,2020-09-14,"11:50:05","21:00:15"
56430616,15731,2020-09-15,"12:14:11","21:00:17"
56430618,15731,2020-09-17,"11:50:52","21:00:20"
56430619,15731,2020-09-18,"11:45:55","21:04:21"
56430621,15731,2020-09-20,"07:14:37","21:00:47"
56430622,15731,2020-09-21,"05:48:12","15:02:05"
56430623,15731,2020-09-22,"06:42:56","15:01:55"
56430624,15731,2020-09-23,"06:43:26","15:03:18"
56430625,15731,2020-09-24,"06:20:44","15:00:37"
56430630,15731,2020-09-29,"11:41:27","21:00:27"
56430631,15731,2020-09-30,"11:42:34","21:00:15"
56430632,15735,2020-09-02,"06:06:57","15:15:13"
56430633,15735,2020-09-03,"07:48:11","15:03:18"
56430634,15735,2020-09-04,"06:03:52","15:07:04"
56430635,15735,2020-09-05,"06:12:25","16:01:32"
56430637,15735,2020-09-07,"13:18:55","21:04:05"
56430638,15735,2020-09-08,"13:06:55","21:02:05"
56430639,15735,2020-09-09,"13:13:47","21:06:20"
56430640,15735,2020-09-10,"11:49:10","21:10:39"
56430641,15735,2020-09-11,"13:08:49","21:04:44"
56430644,15735,2020-09-14,"05:59:24","15:06:14"
56430645,15735,2020-09-15,"06:02:57","15:01:39"
56430646,15735,2020-09-16,"06:06:27","15:02:01"
56430647,15735,2020-09-17,"06:10:01","15:10:17"
56430648,15735,2020-09-18,"06:06:47","15:03:27"
56430649,15735,2020-09-19,"05:53:45","17:04:01"
56430651,15735,2020-09-21,"12:51:35","21:01:56"
56430652,15735,2020-09-22,"13:15:22","21:08:12"
56430653,15735,2020-09-23,"13:01:55","21:00:28"
56430654,15735,2020-09-24,"13:17:53","21:05:08"
56430655,15735,2020-09-25,"05:58:53","16:17:29"
56430656,15735,2020-09-26,"08:00:00","15:39:00"
56430657,15735,2020-09-27,"08:28:06","21:00:53"
56430658,15735,2020-09-28,"06:07:08","15:46:05"
56430659,15735,2020-09-29,"06:14:30","15:48:08"
56430660,15735,2020-09-30,"06:10:58","15:05:38"
56430662,21798,2020-09-02,"16:59:00",
56430663,21798,2020-09-03,"17:31:49","06:00:18"
56430664,21798,2020-09-04,,"06:00:08"
56430667,21798,2020-09-07,"16:55:44",
56430668,21798,2020-09-08,,"06:00:56"
56430670,21798,2020-09-10,"16:50:50",
56430671,21798,2020-09-11,"17:11:19","06:00:13"
56430672,21798,2020-09-12,"17:04:24","06:00:08"
56430673,21798,2020-09-13,,"06:00:07"
56430674,21798,2020-09-14,"17:08:31",
56430675,21798,2020-09-15,"17:07:53","06:01:45"
56430676,21798,2020-09-16,,"06:00:13"
56430678,21798,2020-09-18,"17:09:19",
56430679,21798,2020-09-19,"17:00:41","06:01:02"
56430680,21798,2020-09-20,,"06:00:32"
56430682,21798,2020-09-22,"17:05:15",
56430683,21798,2020-09-23,"17:19:22","06:04:36"
56430684,21798,2020-09-24,,"06:01:54"
56430686,21798,2020-09-26,"16:14:06",
56430687,21798,2020-09-27,,"06:12:52"
56430690,21798,2020-09-30,"16:05:31",
56430691,26628,2020-09-01,"08:00:00","18:00:00"
56430692,26628,2020-09-02,"13:39:00","21:08:02"
56430693,26628,2020-09-03,"13:22:33","21:01:35"
56430694,26628,2020-09-04,"13:26:01","21:00:51"
56430695,26628,2020-09-05,"13:30:09","21:25:24"
56430697,26628,2020-09-07,"13:36:48","21:02:41"
56430698,26628,2020-09-08,"13:37:59","21:02:44"
56430699,26628,2020-09-09,"13:13:05","21:13:25"
56430700,26628,2020-09-10,"13:42:32","21:05:56"
56430701,26628,2020-09-11,"13:39:52","21:04:38"
56430703,26628,2020-09-13,"09:50:27","21:00:22"
56430704,26628,2020-09-14,"07:24:26","15:09:47"
56430705,26628,2020-09-15,"07:34:07","15:10:19"
56430706,26628,2020-09-16,"07:46:12","15:01:28"
56430707,26628,2020-09-17,"07:43:13","15:04:29"
56430708,26628,2020-09-18,"07:44:28","15:03:02"
56430709,26628,2020-09-19,"07:41:30","15:02:49"
56430711,26628,2020-09-21,"12:46:53","21:04:59"
56430712,26628,2020-09-22,"13:16:37","21:06:22"
56430713,26628,2020-09-23,"13:00:26","21:06:16"
56430714,26628,2020-09-24,"13:14:01","21:03:00"
56430715,26628,2020-09-25,"13:27:52","21:02:29"
56430716,26628,2020-09-26,"07:33:45","15:55:05"
56430721,26631,2020-09-02,"08:08:50","15:37:03"
56430722,26631,2020-09-03,"07:40:46","15:12:08"
56430723,26631,2020-09-04,"08:07:51","15:14:21"
56430725,26631,2020-09-06,"09:56:08","21:04:18"
56430726,26631,2020-09-07,"13:36:54","21:03:30"
56430727,26631,2020-09-08,"13:35:18","21:02:51"
56430728,26631,2020-09-09,"07:50:00","17:06:00"
56430729,26631,2020-09-10,"13:42:29","21:19:12"
56430730,26631,2020-09-11,"13:40:02","21:05:07"
56430731,26631,2020-09-12,"08:07:28","15:06:38"
56430734,26631,2020-09-15,"13:20:34","21:01:59"
56430735,26631,2020-09-16,"13:18:38","21:00:24"
56430736,26631,2020-09-17,"13:44:10","21:01:15"
56430737,26631,2020-09-18,"13:37:47","21:06:16"
56430738,26631,2020-09-19,"13:24:05","21:02:32"
56430740,26631,2020-09-21,"07:18:44","15:24:30"
56430741,26631,2020-09-22,"07:43:00","15:07:30"
56430742,26631,2020-09-23,"07:56:48","15:03:29"
56430743,26631,2020-09-24,"07:54:52","15:27:51"
56430744,26631,2020-09-25,"08:09:29","15:04:18"
56430746,26631,2020-09-27,"10:17:24","21:01:25"
56430747,26631,2020-09-28,"13:25:56","21:04:09"
56430748,26631,2020-09-29,"14:23:31","21:01:45"
56430749,26631,2020-09-30,"13:46:25","21:01:26"
56430750,26648,2020-09-02,"06:45:00","17:00:00"
56430751,26648,2020-09-03,"07:16:00","15:01:00"
56430752,26648,2020-09-04,"12:42:31","21:01:40"
56430753,26648,2020-09-05,"06:59:18","15:00:41"
56430755,26648,2020-09-07,"06:37:01","15:00:48"
56430756,26648,2020-09-08,"08:42:12","15:47:57"
56430757,26648,2020-09-09,"06:53:43","15:01:41"
56430758,26648,2020-09-10,"06:55:33","15:00:15"
56430759,26648,2020-09-11,"06:57:00","15:00:20"
56430760,26648,2020-09-12,"12:51:30","21:00:54"
56430762,26648,2020-09-14,"12:33:13","21:05:50"
56430763,26648,2020-09-15,"12:38:44","21:00:26"
56430764,26648,2020-09-16,"12:22:47","21:00:34"
56430765,26648,2020-09-17,"12:30:53","21:01:08"
56430766,26648,2020-09-18,"06:29:00","15:00:00"
56430768,26648,2020-09-20,"09:20:03","21:00:12"
56430769,26648,2020-09-21,"12:43:20","21:06:11"
56430770,26648,2020-09-22,"12:32:19","21:06:43"
56430771,26648,2020-09-23,"12:38:28","21:00:42"
56430772,26648,2020-09-24,"12:41:13","21:01:19"
56430773,26648,2020-09-25,"12:56:07","21:02:43"
56430774,26648,2020-09-26,"12:40:18","21:00:07"
56430776,26648,2020-09-28,"06:42:22","15:05:34"
56430777,26648,2020-09-29,"07:00:37","15:00:20"
56430778,26648,2020-09-30,"06:58:47","15:16:06"
56430779,33936,2020-09-02,"09:38:04","17:04:57"
56430780,33936,2020-09-03,"09:49:41","17:06:38"
56430781,33936,2020-09-04,"09:46:35","17:17:57"
56430782,33936,2020-09-05,"08:00:00","15:03:00"
56430784,33936,2020-09-07,"13:55:57","21:04:38"
56430787,33936,2020-09-10,"13:42:48","21:08:15"
56430788,33936,2020-09-11,"13:55:21","21:03:58"
56430790,33936,2020-09-13,"09:35:39","21:00:23"
56430791,33936,2020-09-14,"07:44:09","15:08:14"
56430792,33936,2020-09-15,"07:49:41","15:06:07"
56430793,33936,2020-09-16,"07:48:21","15:01:44"
56430794,33936,2020-09-17,"07:50:14","15:05:19"
56430795,33936,2020-09-18,"07:50:46","15:01:12"
56430796,33936,2020-09-19,"07:50:29","15:02:33"
56430798,33936,2020-09-21,"13:43:30","21:02:44"
56430799,33936,2020-09-22,"13:35:15","21:08:37"
56430800,33936,2020-09-23,"13:44:55","21:07:44"
56430801,33936,2020-09-24,"13:32:39","21:01:32"
56430802,33936,2020-09-25,"13:47:06","21:05:53"
56430804,33936,2020-09-27,"09:57:52","21:00:35"
56430805,33936,2020-09-28,"13:52:02","21:07:51"
56430806,33936,2020-09-29,"13:52:56","21:02:07"
56430807,33936,2020-09-30,"13:22:02","21:02:46"
56430808,49616,2020-09-02,,"06:31:32"
56430810,49616,2020-09-04,"17:04:37",
56430811,49616,2020-09-05,"16:58:43","06:08:13"
56430812,49616,2020-09-06,"17:17:34","06:17:16"
56430813,49616,2020-09-07,,"06:15:39"
56430814,49616,2020-09-08,"17:00:38",
56430815,49616,2020-09-09,"17:08:30","06:23:15"
56430816,49616,2020-09-10,,"06:14:57"
56430819,49616,2020-09-13,"17:13:35",
56430820,49616,2020-09-14,,"06:14:27"
56430822,49616,2020-09-16,"16:58:08",
56430823,49616,2020-09-17,"16:59:59","06:21:47"
56430824,49616,2020-09-18,,"06:16:28"
56430826,49616,2020-09-20,"16:59:20",
56430827,49616,2020-09-21,"16:58:50","06:10:05"
56430828,49616,2020-09-22,,"06:15:14"
56430830,49616,2020-09-24,"16:57:14",
56430831,49616,2020-09-25,"17:00:51","06:24:41"
56430832,49616,2020-09-26,,"06:09:23"
56430833,49616,2020-09-27,"06:00:00","18:00:00"
56430834,49616,2020-09-28,"16:58:09","06:02:00"
56430835,49616,2020-09-29,"17:06:10","06:11:32"
56430836,49616,2020-09-30,,"06:12:26"
56433392,41,2020-09-01,"17:19:29",
56437717,35,2020-09-02,"08:04:29","15:03:42"
56437718,35,2020-09-03,"07:55:25","15:08:50"
56437719,35,2020-09-04,"07:56:21","15:02:48"
56437720,35,2020-09-05,"07:55:56","15:04:30"
56437722,35,2020-09-07,"08:03:54","15:08:13"
56437723,35,2020-09-08,"08:01:08","15:06:19"
56437746,36,2020-09-02,"07:12:22","17:02:29"
56437747,36,2020-09-03,"07:28:17","17:02:20"
56437748,36,2020-09-04,"07:12:56","17:02:18"
56437751,36,2020-09-07,"07:17:09","17:01:00"
56437752,36,2020-09-08,"07:19:15","17:02:24"
56437753,36,2020-09-09,"07:13:25","17:12:51"
56437754,36,2020-09-10,"07:14:57","17:01:10"
56437755,36,2020-09-11,"07:09:43","17:07:13"
56437758,36,2020-09-14,"07:16:54","17:01:27"
56437759,36,2020-09-15,"08:00:00","17:04:39"
56437760,36,2020-09-16,"07:13:45","17:01:19"
56437761,36,2020-09-17,"07:27:28","17:01:04"
56437762,36,2020-09-18,"07:09:10","17:02:01"
56437765,36,2020-09-21,"07:02:49","17:00:00"
56437766,36,2020-09-22,"07:02:44","17:01:10"
56437767,36,2020-09-23,"07:09:16","17:04:11"
56437768,36,2020-09-24,"07:25:27","17:04:32"
56437769,36,2020-09-25,"07:34:01","17:00:00"
56437772,36,2020-09-28,"07:34:54","17:03:20"
56437773,36,2020-09-29,"07:24:10","17:03:15"
56437774,36,2020-09-30,"07:21:04","17:01:47"
56437775,37,2020-09-02,"05:26:30","19:02:13"
56437776,37,2020-09-03,"05:28:49","15:09:18"
56437777,37,2020-09-04,"05:16:11","15:12:39"
56437778,37,2020-09-05,"05:15:07","18:13:38"
56437780,37,2020-09-07,"13:28:19","21:03:02"
56437781,37,2020-09-08,"13:14:42","21:57:26"
56437782,37,2020-09-09,"12:42:03","21:12:33"
56437783,37,2020-09-10,"12:38:54","21:18:12"
56437784,37,2020-09-11,"13:11:40","21:01:42"
56437786,37,2020-09-13,"05:58:59","21:22:13"
56437787,37,2020-09-14,"05:11:08","15:40:50"
56437788,37,2020-09-15,"05:13:13","15:10:51"
56437789,37,2020-09-16,"05:09:16","15:14:00"
56437790,37,2020-09-17,"05:18:29","15:12:00"
56437791,37,2020-09-18,"05:12:50","15:06:59"
56437792,37,2020-09-19,"05:21:15","18:01:13"
56437794,37,2020-09-21,"13:02:08","21:43:34"
56437795,37,2020-09-22,"12:40:32","21:16:33"
56437796,37,2020-09-23,"12:48:30","21:34:30"
56437797,37,2020-09-24,"13:08:56","21:18:46"
56437798,37,2020-09-25,"11:33:34","21:04:16"
56437800,37,2020-09-27,"05:44:56","21:27:22"
56437801,37,2020-09-28,"05:02:56","15:10:13"
56437802,37,2020-09-29,"05:14:56","15:05:08"
56437803,37,2020-09-30,"05:05:55","15:33:05"
56437804,41,2020-09-02,,"06:02:44"
56437805,41,2020-09-03,"17:14:19",
56437806,41,2020-09-04,,"06:15:16"
56437807,41,2020-09-05,"17:18:38",
56437808,41,2020-09-06,,"06:04:58"
56437809,41,2020-09-07,"17:15:55",
56437810,41,2020-09-08,,"06:02:31"
56437811,41,2020-09-09,"17:13:58",
56437812,41,2020-09-10,,"06:02:08"
56437813,41,2020-09-11,"17:10:15",
56437814,41,2020-09-12,,"06:03:18"
56437815,41,2020-09-13,"17:26:11",
56437816,41,2020-09-14,,"06:00:25"
56437817,41,2020-09-15,"17:24:28",
56437818,41,2020-09-16,,"06:01:18"
56437819,41,2020-09-17,"17:25:52",
56437820,41,2020-09-18,,"06:01:30"
56437821,41,2020-09-19,"17:21:15",
56437822,41,2020-09-20,,"06:02:01"
56437823,41,2020-09-21,"17:20:32",
56437824,41,2020-09-22,,"06:00:46"
56437825,41,2020-09-23,"17:17:50",
56437826,41,2020-09-24,,"06:01:33"
56437827,41,2020-09-25,"17:20:22",
56437828,41,2020-09-26,,"06:02:23"
56437829,41,2020-09-27,"17:20:57",
56437830,41,2020-09-28,,"06:01:36"
56437831,41,2020-09-29,"17:18:50",
56437832,41,2020-09-30,,"06:00:24"
56437833,42,2020-09-02,"13:56:16","21:37:44"
56437834,42,2020-09-03,"14:03:14","21:34:44"
56437835,42,2020-09-04,"06:40:31","19:40:17"
56437836,42,2020-09-05,"06:34:54","20:01:44"
56437837,42,2020-09-06,"09:53:31","21:08:04"
56437839,42,2020-09-08,"13:52:16","21:48:44"
56437840,42,2020-09-09,"10:07:56","21:49:31"
56437841,42,2020-09-10,"13:55:21","21:56:27"
56437842,42,2020-09-11,"13:52:15","21:33:06"
56437843,42,2020-09-12,"08:04:40","17:12:15"
56437845,42,2020-09-14,"07:54:07","20:27:37"
56437846,42,2020-09-15,"10:08:21","19:25:54"
56437847,42,2020-09-16,"10:05:02","19:31:44"
56437848,42,2020-09-17,"09:57:00","18:24:21"
56437849,42,2020-09-18,"10:04:25","18:25:53"
56437850,42,2020-09-19,"10:22:11","19:19:01"
56437852,42,2020-09-21,"14:01:37","21:49:01"
56437853,42,2020-09-22,"13:54:53","21:06:37"
56437854,42,2020-09-23,"13:08:35","21:09:31"
56437855,42,2020-09-24,"14:06:06","21:41:37"
56437857,42,2020-09-26,"10:17:09","18:56:04"
56437858,42,2020-09-27,"10:12:21","19:21:17"
56437859,42,2020-09-28,"14:01:15","21:15:44"
56437860,42,2020-09-29,"08:05:22","15:50:37"
56437861,42,2020-09-30,"08:09:43","15:40:20"
56437862,43,2020-09-02,"16:23:13",
56437863,43,2020-09-03,,"06:00:52"
56437864,43,2020-09-04,"16:18:33",
56437865,43,2020-09-05,,"06:01:38"
56437866,43,2020-09-06,"15:25:43",
56437867,43,2020-09-07,,"06:00:28"
56437868,43,2020-09-08,"16:29:53",
56437869,43,2020-09-09,,"06:00:47"
56437870,43,2020-09-10,"16:21:12",
56437871,43,2020-09-11,,"06:01:06"
56437872,43,2020-09-12,"16:04:13",
56437873,43,2020-09-13,,"06:00:44"
56437874,43,2020-09-14,"16:56:05",
56437875,43,2020-09-15,,"06:00:51"
56437876,43,2020-09-16,"16:10:42",
56437877,43,2020-09-17,,"06:00:17"
56437878,43,2020-09-18,"16:19:47",
56437879,43,2020-09-19,,"06:00:45"
56437880,43,2020-09-20,"16:25:27",
56437881,43,2020-09-21,,"06:00:19"
56437882,43,2020-09-22,"16:25:50",
56437883,43,2020-09-23,,"06:00:50"
56437884,43,2020-09-24,"16:13:33",
56437885,43,2020-09-25,,"06:00:27"
56437886,43,2020-09-26,"16:48:50",
56437887,43,2020-09-27,,"06:01:18"
56437888,43,2020-09-28,"16:15:09",
56437889,43,2020-09-29,,"06:01:01"
56437890,43,2020-09-30,"16:30:00","06:01:00"
56437891,51,2020-09-02,"08:00:00","17:00:00"
56437892,51,2020-09-03,"06:31:10","19:49:27"
56437893,51,2020-09-04,"08:00:00","17:00:00"
56437896,51,2020-09-07,"07:18:00","17:16:06"
56437897,51,2020-09-08,"06:29:47","18:44:46"
56437898,51,2020-09-09,"08:00:00","17:00:00"
56437899,51,2020-09-10,"08:00:00","17:00:00"
56437900,51,2020-09-11,"06:45:41","17:30:09"
56437903,51,2020-09-14,"06:12:36","17:10:21"
56437904,51,2020-09-15,"06:35:05","17:24:20"
56437905,51,2020-09-16,"06:27:22","17:02:15"
56437906,51,2020-09-17,"06:37:41","17:46:55"
56437907,51,2020-09-18,"08:00:00","17:00:00"
56437910,51,2020-09-21,"06:28:07","18:08:28"
56437911,51,2020-09-22,,"17:03:04"
56437912,51,2020-09-23,"06:06:15","17:17:23"
56437913,51,2020-09-24,"06:42:59","17:02:27"
56437914,51,2020-09-25,"06:32:47","17:44:18"
56437917,51,2020-09-28,"05:49:16","17:10:06"
56437918,51,2020-09-29,"06:23:42","20:36:54"
56437919,51,2020-09-30,"06:50:16","17:01:57"
56437920,50,2020-09-02,"07:54:23","17:01:50"
56437921,50,2020-09-03,"07:17:18","17:46:59"
56437922,50,2020-09-04,"07:42:44","17:25:32"
56437923,50,2020-09-05,"06:20:57","18:30:17"
56437927,50,2020-09-09,"07:49:43","17:06:53"
56437928,50,2020-09-10,"07:32:55","17:04:23"
56437929,50,2020-09-11,"07:18:49","19:09:06"
56437930,50,2020-09-12,"07:36:06","17:04:31"
56437932,50,2020-09-14,"07:37:45","17:28:27"
56437933,50,2020-09-15,"07:46:04","17:55:39"
56437934,50,2020-09-16,"07:53:04","18:11:56"
56437935,50,2020-09-17,"07:05:12","17:01:31"
56437936,50,2020-09-18,"07:14:20","17:00:29"
56437937,50,2020-09-19,"07:59:41","17:02:02"
56437939,50,2020-09-21,"07:40:17","17:01:01"
56437940,50,2020-09-22,"07:50:44","17:01:26"
56437941,50,2020-09-23,"07:45:52","17:03:43"
56437942,50,2020-09-24,"07:51:20","17:02:21"
56437943,50,2020-09-25,"07:51:41","17:01:41"
56437944,50,2020-09-26,"07:53:17","17:04:21"
56437946,50,2020-09-28,"07:49:39","17:02:41"
56437948,50,2020-09-30,"07:35:37","17:03:17"
56437949,44,2020-09-02,"08:00:00","15:00:00"
56437950,44,2020-09-03,"07:28:37","20:08:47"
56437951,44,2020-09-04,"08:00:00","15:00:00"
56437952,44,2020-09-05,"08:00:00","15:00:00"
56437953,44,2020-09-06,"06:41:29","16:56:55"
56437954,44,2020-09-07,"07:13:05","20:24:45"
56437955,44,2020-09-08,"06:47:06","20:38:35"
56437957,44,2020-09-10,"07:51:35","20:58:47"
56437958,44,2020-09-11,"08:05:31","20:26:35"
56437959,44,2020-09-12,"07:54:42","17:11:57"
56437961,44,2020-09-14,"08:32:55","19:05:00"
56437962,44,2020-09-15,"07:36:16","20:26:03"
56437963,44,2020-09-16,"07:06:25","19:14:09"
56437964,44,2020-09-17,"08:00:00","20:00:00"
56437965,44,2020-09-18,"06:18:45","18:13:49"
56437966,44,2020-09-19,"08:02:33","16:54:14"
56437968,44,2020-09-21,"07:03:18","18:28:26"
56437969,44,2020-09-22,"09:52:05","19:11:37"
56437970,44,2020-09-23,"06:20:10","20:55:04"
56437971,44,2020-09-24,"07:03:06","19:15:53"
56437972,44,2020-09-25,"06:31:09","16:47:33"
56437973,44,2020-09-26,"08:00:00","15:00:00"
56437974,44,2020-09-27,"15:09:57","21:19:19"
56437975,44,2020-09-28,"06:12:02","17:51:18"
56437976,44,2020-09-29,"07:37:17","19:35:54"
56437977,44,2020-09-30,"07:18:45","19:13:04"
56438008,46,2020-09-02,"13:26:17","21:37:47"
56438009,46,2020-09-03,"13:49:31","21:20:23"
56438010,46,2020-09-04,"13:32:37","21:16:56"
56438011,46,2020-09-05,"13:41:56","21:04:45"
56438012,46,2020-09-06,"10:14:15","17:53:15"
56438014,46,2020-09-08,"07:53:56","15:15:46"
56438015,46,2020-09-09,"08:00:56","15:26:43"
56438016,46,2020-09-10,"07:58:19","15:11:59"
56438017,46,2020-09-11,"08:02:34","15:55:16"
56438018,46,2020-09-12,"08:16:24","15:58:42"
56438020,46,2020-09-14,"13:49:17","21:02:35"
56438021,46,2020-09-15,"13:23:09","21:21:27"
56438022,46,2020-09-16,"13:26:59","21:11:08"
56438023,46,2020-09-17,"13:28:47","21:51:44"
56438024,46,2020-09-18,"13:27:47","21:02:01"
56438025,46,2020-09-19,"09:52:22","17:56:44"
56438027,46,2020-09-21,"08:05:26","15:13:08"
56438028,46,2020-09-22,"08:06:01","15:07:57"
56438029,46,2020-09-23,"07:59:30","15:05:20"
56438030,46,2020-09-24,"07:56:33","15:17:40"
56438031,46,2020-09-25,"08:06:32","15:10:35"
56438034,46,2020-09-28,"08:06:25","15:08:27"
56438035,46,2020-09-29,"07:59:00","15:01:48"
56438036,46,2020-09-30,"07:56:55","15:17:47"
56438037,48,2020-09-02,"08:00:00","15:00:00"
56438038,48,2020-09-03,"14:46:23","21:33:35"
56438039,48,2020-09-04,"06:03:30","18:39:18"
56438040,48,2020-09-05,"06:17:32","18:41:38"
56438041,48,2020-09-06,"07:06:15","20:02:48"
56438043,48,2020-09-08,"08:04:10","20:19:12"
56438044,48,2020-09-09,"07:49:58","18:01:53"
56438045,48,2020-09-10,"06:54:57","22:00:03"
